Open;High;Low;Close;Volume
1.18064;1.18190;1.17946;1.18100;16621
1.18101;1.18105;1.17855;1.17958;14977
1.17972;1.17994;1.17837;1.17858;8359
1.17857;1.17866;1.17745;1.17770;8762
1.17771;1.17798;1.17545;1.17644;16979
1.17645;1.17692;1.17508;1.17509;19271
1.17507;1.17569;1.17356;1.17453;20386
1.17454;1.17745;1.17439;1.17659;10364
1.17663;1.17802;1.17635;1.17722;9785
1.17723;1.17744;1.17619;1.17633;6197
1.17632;1.17703;1.17435;1.17450;17618
1.17451;1.17693;1.17297;1.17643;23452
1.17643;1.17934;1.17593;1.17864;20747
1.17863;1.18048;1.17830;1.17866;10297
1.17875;1.18161;1.17869;1.18106;13509
1.18106;1.18138;1.17944;1.18019;10676
1.18021;1.18220;1.17674;1.18058;24664
1.18059;1.18417;1.17999;1.18297;25272
1.18298;1.18574;1.18264;1.18343;22455
1.18342;1.18573;1.18257;1.18507;12123
1.18479;1.18523;1.18424;1.18492;11578
1.18492;1.18574;1.18069;1.18145;18596
1.18145;1.18259;1.17902;1.18030;22600
1.18027;1.18202;1.17955;1.18006;19175
1.18009;1.18045;1.17620;1.17831;24930
1.17832;1.17881;1.17659;1.17772;15065
1.17667;1.17730;1.17514;1.17598;5501
1.17598;1.17730;1.17549;1.17693;8333
1.17692;1.17769;1.17397;1.17456;15859
1.17456;1.17526;1.17326;1.17349;18371
1.17350;1.17630;1.17335;1.17439;21394
1.17439;1.17535;1.17244;1.17484;14460
1.17481;1.17603;1.17440;1.17594;8321
1.17590;1.17696;1.17567;1.17612;7570
1.17612;1.17652;1.17423;1.17633;16597
1.17636;1.17693;1.17507;1.17605;16264
1.17604;1.17765;1.17536;1.17633;22599
1.17634;1.17922;1.17558;1.17597;20404
1.17610;1.17693;1.17525;1.17580;10713
1.17580;1.17637;1.17530;1.17572;6954
1.17572;1.17744;1.17549;1.17671;23283
1.17670;1.17855;1.17592;1.17760;24403
1.17761;1.18167;1.17761;1.18124;35631
1.18125;1.18172;1.17995;1.18123;15510
1.18128;1.18225;1.18108;1.18172;9914
1.18172;1.18324;1.18168;1.18254;8711
1.18254;1.18362;1.18122;1.18133;18485
1.18133;1.18163;1.17373;1.17689;29593
1.17691;1.17851;1.16787;1.16816;35791
1.16815;1.16820;1.16400;1.16511;20127
1.16530;1.16565;1.16281;1.16302;13106
1.16302;1.16387;1.16239;1.16346;10384
1.16346;1.16433;1.16153;1.16266;23503
1.16267;1.16381;1.15869;1.15984;26078
1.15984;1.16232;1.15740;1.15895;37711
1.15895;1.16094;1.15842;1.16088;14574
1.16037;1.16138;1.15935;1.16102;11930
1.16104;1.16172;1.16060;1.16159;7420
1.16159;1.16402;1.16011;1.16388;19697
1.16387;1.16415;1.16044;1.16191;21132
1.16192;1.16456;1.16029;1.16298;23926
1.16298;1.16574;1.16276;1.16489;12161
1.16486;1.16524;1.16330;1.16340;9787
1.16341;1.16384;1.16246;1.16354;8313
1.16353;1.16496;1.16305;1.16331;17343
1.16315;1.16428;1.16245;1.16397;20818
1.16396;1.16609;1.16261;1.16466;23906
1.16467;1.16563;1.16397;1.16453;12589
1.16459;1.16544;1.16312;1.16360;11301
1.16361;1.16371;1.16250;1.16286;7768
1.16287;1.16567;1.16283;1.16319;17198
1.16318;1.16429;1.16059;1.16116;19549
1.16120;1.16428;1.16097;1.16254;24234
1.16264;1.16409;1.16099;1.16219;21477
1.16217;1.16711;1.16127;1.16601;14882
1.16601;1.16647;1.16492;1.16558;9263
1.16558;1.16622;1.16256;1.16415;17809
1.16411;1.16669;1.16347;1.16497;28604
1.16496;1.16868;1.16493;1.16557;33640
1.16557;1.16639;1.16475;1.16557;14565
1.16562;1.16659;1.16537;1.16608;7023
1.16609;1.16645;1.16559;1.16645;5342
1.16646;1.16674;1.16395;1.16465;13365
1.16465;1.16897;1.16385;1.16447;29317
1.16435;1.16435;1.15996;1.16022;28680
1.16021;1.16137;1.15986;1.16081;10277
1.16118;1.16175;1.15960;1.16098;11437
1.16098;1.16236;1.16056;1.16117;12056
1.16118;1.16162;1.15876;1.16022;21234
1.16021;1.16136;1.15831;1.15849;16806
1.15849;1.16132;1.15797;1.16112;21642
1.16114;1.16156;1.16027;1.16087;10194
1.16118;1.16150;1.16018;1.16041;9701
1.16041;1.16147;1.16013;1.16050;9185
1.16051;1.16088;1.15654;1.15666;20673
1.15666;1.15777;1.15535;1.15620;20591
1.15621;1.15899;1.15596;1.15819;26984
1.15820;1.15922;1.15737;1.15862;12213
1.15873;1.16056;1.15852;1.15955;12646
1.15956;1.15999;1.15930;1.15955;6009
1.15955;1.16105;1.15845;1.15917;18171
1.15917;1.16061;1.15831;1.15908;17327
1.15907;1.16035;1.15785;1.15932;20008
1.15931;1.15983;1.15888;1.15933;11023
1.15951;1.15961;1.15851;1.15934;8413
1.15935;1.16043;1.15904;1.16027;11777
1.16027;1.16151;1.15892;1.16016;17719
1.16017;1.16437;1.15986;1.16039;23742
1.16038;1.16542;1.15997;1.16397;33060
1.16397;1.16495;1.16370;1.16405;16118
1.16375;1.16540;1.16375;1.16453;11502
1.16454;1.16492;1.16408;1.16453;7039
1.16453;1.16616;1.16223;1.16597;19457
1.16596;1.16596;1.16378;1.16476;18127
1.16477;1.16775;1.16476;1.16588;22988
1.16587;1.16684;1.16575;1.16632;10148
1.16547;1.16643;1.16443;1.16496;8163
1.16496;1.16595;1.16486;1.16576;5436
1.16575;1.16580;1.16369;1.16409;17042
1.16410;1.16746;1.16377;1.16696;15490
1.16696;1.16739;1.16545;1.16621;17895
1.16621;1.16705;1.16614;1.16660;8908
1.16669;1.16756;1.16609;1.16697;7560
1.16696;1.16759;1.16661;1.16734;6135
1.16735;1.17194;1.16642;1.17176;19577
1.17174;1.17633;1.17124;1.17513;22580
1.17513;1.17848;1.17442;1.17809;27354
1.17809;1.18045;1.17805;1.17975;15287
1.17954;1.18018;1.17852;1.17889;11038
1.17890;1.17987;1.17857;1.17860;8242
1.17862;1.18524;1.17842;1.18392;27151
1.18391;1.18593;1.18277;1.18439;27783
1.18440;1.18442;1.17894;1.17971;33530
1.17970;1.18031;1.17883;1.17901;14462
1.17893;1.17910;1.17678;1.17871;13387
1.17872;1.17872;1.17752;1.17787;8630
1.17785;1.18004;1.17709;1.17753;24004
1.17758;1.17791;1.17561;1.17747;21926
1.17748;1.17847;1.17601;1.17729;25205
1.17727;1.17769;1.17587;1.17675;11299
1.17705;1.18158;1.17648;1.18124;13569
1.18124;1.18213;1.18022;1.18031;12815
1.18031;1.18154;1.17835;1.17932;21226
1.17933;1.18119;1.17734;1.17869;19028
1.17872;1.18023;1.17759;1.18009;26886
1.18009;1.18055;1.17856;1.17892;13547
1.17859;1.17963;1.17219;1.17444;18864
1.17444;1.17454;1.17246;1.17332;8951
1.17332;1.18081;1.17316;1.17940;25137
1.17940;1.17959;1.17662;1.17704;19480
1.17704;1.17750;1.17315;1.17464;24109
1.17463;1.17502;1.17275;1.17313;12903
1.17333;1.17441;1.17302;1.17329;8082
1.17331;1.17429;1.17297;1.17413;5329
1.17411;1.17572;1.17134;1.17282;19187
1.17282;1.17461;1.17122;1.17217;18855
1.17217;1.17476;1.17177;1.17422;23434
1.17423;1.17513;1.17345;1.17381;12083
1.17386;1.17472;1.17318;1.17382;9300
1.17382;1.17447;1.17342;1.17438;5621
1.17437;1.17728;1.17414;1.17560;18192
1.17560;1.17560;1.17348;1.17502;18099
1.17502;1.17980;1.17496;1.17947;24326
1.17947;1.18266;1.17921;1.18216;16947
1.18184;1.18240;1.18127;1.18224;10060
1.18225;1.18376;1.18166;1.18290;8976
1.18291;1.18463;1.18234;1.18422;16537
1.18422;1.18554;1.18377;1.18488;13046
1.18489;1.18541;1.18395;1.18488;9805
1.18487;1.18532;1.18444;1.18489;11300
1.18480;1.18543;1.18363;1.18479;8972
1.18479;1.18584;1.18432;1.18514;7454
1.18512;1.18743;1.18364;1.18678;18023
1.18678;1.18984;1.18548;1.18959;17783
1.18960;1.19439;1.18944;1.19272;22572
1.19271;1.19381;1.19223;1.19278;10150
1.19285;1.19356;1.19114;1.19202;9579
1.19202;1.19285;1.19137;1.19279;6324
1.19279;1.19563;1.19169;1.19298;19850
1.19298;1.19606;1.19260;1.19583;19516
1.19583;1.19584;1.18974;1.19019;29135
1.19019;1.19055;1.18952;1.18975;9576
1.18966;1.19081;1.18962;1.18989;9624
1.18990;1.19082;1.18973;1.19013;8026
1.19013;1.19194;1.18847;1.18912;21510
1.18910;1.18999;1.18743;1.18934;19448
1.18934;1.18986;1.18635;1.18692;32547
1.18693;1.18699;1.18265;1.18406;26099
1.18394;1.18525;1.18368;1.18413;13390
1.18412;1.18557;1.18411;1.18509;9385
1.18508;1.18823;1.18503;1.18660;20886
1.18661;1.18669;1.18163;1.18370;23230
1.18369;1.18653;1.18280;1.18507;32041
1.18508;1.18646;1.18457;1.18466;15611
1.18464;1.18678;1.18462;1.18605;13054
1.18604;1.18706;1.18583;1.18640;8649
1.18641;1.18754;1.18248;1.18308;20733
1.18295;1.18629;1.18085;1.18584;22714
1.18586;1.19310;1.18584;1.18912;39072
1.18910;1.19142;1.18887;1.19028;18548
1.19023;1.19153;1.18863;1.19089;14068
1.19088;1.19290;1.18999;1.19270;12010
1.19269;1.19399;1.19001;1.19020;24888
1.19021;1.19108;1.18628;1.18687;28159
1.18686;1.19342;1.18504;1.19057;54388
1.19059;1.19100;1.18847;1.18977;19827
1.18626;1.18755;1.18553;1.18747;11770
1.18747;1.18753;1.18669;1.18673;7242
1.18672;1.18780;1.18358;1.18538;21714
1.18532;1.18669;1.18425;1.18453;22776
1.18452;1.18593;1.18286;1.18432;30105
1.18433;1.18680;1.18427;1.18647;13075
1.18624;1.18742;1.18604;1.18724;9041
1.18724;1.18761;1.18665;1.18668;7193
1.18669;1.18761;1.18414;1.18525;18534
1.18525;1.18735;1.18272;1.18344;19489
1.18343;1.18424;1.18045;1.18051;36033
1.18051;1.18290;1.18003;1.18254;14587
1.18241;1.18308;1.18158;1.18261;10122
1.18259;1.18475;1.18254;1.18435;10750
1.18434;1.18437;1.18118;1.18230;19680
1.18229;1.18329;1.17994;1.18072;21268
1.18073;1.18077;1.17801;1.17925;25868
1.17925;1.18002;1.17883;1.17951;11436
1.17940;1.18080;1.17922;1.17980;9021
1.17976;1.18062;1.17887;1.17915;7567
1.17917;1.18044;1.17862;1.17886;14018
1.17885;1.18003;1.17756;1.17989;18118
1.17990;1.17995;1.17856;1.17965;23353
1.17966;1.18143;1.17715;1.17717;18555
1.17724;1.17761;1.17610;1.17628;8417
1.17629;1.17689;1.17600;1.17647;7968
1.17646;1.17672;1.17317;1.17363;21630
1.17362;1.17684;1.17297;1.17621;23200
1.17621;1.17707;1.17462;1.17557;29174
1.17556;1.17734;1.17552;1.17725;9662
1.17659;1.17773;1.17625;1.17764;8711
1.17765;1.17839;1.17747;1.17797;6585
1.17797;1.18002;1.17747;1.17968;14597
1.17967;1.18028;1.17763;1.17778;15521
1.17777;1.18113;1.17769;1.17913;21939
1.17912;1.17937;1.17636;1.17684;10237
1.17699;1.17793;1.17682;1.17688;7665
1.17688;1.17750;1.17640;1.17725;5407
1.17726;1.17922;1.17694;1.17829;15933
1.17830;1.17856;1.17493;1.17501;17090
1.17501;1.17515;1.17170;1.17229;24430
1.17230;1.17483;1.17206;1.17408;12704
1.17393;1.17476;1.17348;1.17425;6236
1.17425;1.17614;1.17420;1.17542;7145
1.17543;1.17622;1.17371;1.17487;11118
1.17489;1.17705;1.17289;1.17572;19701
1.17571;1.17700;1.17470;1.17624;24372
1.17624;1.18311;1.17622;1.18257;31114
1.18249;1.18432;1.18215;1.18418;12464
1.18417;1.18417;1.18251;1.18263;8263
1.18262;1.18372;1.18104;1.18187;19266
1.18188;1.18620;1.18117;1.18204;29205
1.18205;1.18262;1.17702;1.17874;32377
1.17873;1.18010;1.17744;1.17759;16814
1.17760;1.17897;1.17640;1.17841;11646
1.17840;1.17906;1.17780;1.17832;9036
1.17832;1.17981;1.17788;1.17965;15816
1.17966;1.18119;1.17905;1.17990;20793
1.17989;1.17997;1.17600;1.17645;31893
1.17643;1.17651;1.17487;1.17497;14482
1.17430;1.17566;1.17371;1.17558;11969
1.17560;1.17646;1.17552;1.17603;7454
1.17604;1.17945;1.17604;1.17887;18990
1.17886;1.17987;1.17836;1.17931;17221
1.17931;1.18337;1.17874;1.17897;23733
1.17898;1.17972;1.17746;1.17809;12176
1.17812;1.17850;1.17761;1.17817;8011
1.17818;1.17953;1.17798;1.17919;6709
1.17919;1.18181;1.17898;1.18059;18319
1.18059;1.18314;1.17994;1.18262;22977
1.18262;1.18298;1.18042;1.18282;29696
1.18282;1.18484;1.18275;1.18400;14179
1.18394;1.18457;1.18349;1.18414;7096
1.18414;1.18464;1.18405;1.18452;5639
1.18453;1.18536;1.18285;1.18372;18400
1.18372;1.18576;1.18320;1.18434;19529
1.18435;1.19012;1.18428;1.18761;30450
1.18762;1.18885;1.18684;1.18708;12910
1.18695;1.18816;1.18684;1.18703;9641
1.18703;1.18753;1.18627;1.18674;7307
1.18674;1.18860;1.18628;1.18802;18642
1.18803;1.18891;1.18508;1.18581;20822
1.18581;1.18785;1.18487;1.18672;23661
1.18672;1.18784;1.18612;1.18737;10705
1.18723;1.18751;1.18164;1.18439;14727
1.18439;1.18513;1.18420;1.18491;6737
1.18492;1.18616;1.18442;1.18483;18486
1.18483;1.18565;1.18447;1.18542;18707
1.18541;1.18563;1.18277;1.18525;22079
1.18527;1.18633;1.18432;1.18606;14907
1.18676;1.18688;1.18640;1.18649;1754
1.18652;1.18732;1.18624;1.18701;4495
1.18704;1.18751;1.18572;1.18604;4656
1.18603;1.18604;1.18461;1.18546;6880
1.18546;1.18782;1.18546;1.18699;11423
1.18698;1.18714;1.18575;1.18580;6978
1.18559;1.18642;1.18547;1.18598;6451
1.18597;1.18799;1.18588;1.18775;6765
1.18776;1.18905;1.18639;1.18874;16413
1.18874;1.19039;1.18799;1.19005;18554
1.19006;1.19098;1.18849;1.18983;19290
1.18984;1.19029;1.18839;1.18887;10804
1.18943;1.19053;1.18938;1.19053;9081
1.19052;1.19324;1.19018;1.19312;9954
1.19312;1.19460;1.19255;1.19314;14477
1.19314;1.19469;1.19229;1.19467;16901
1.19467;1.19546;1.19360;1.19525;19388
1.19526;1.19585;1.19386;1.19421;9183
1.19424;1.19487;1.19355;1.19416;8054
1.19417;1.19490;1.19372;1.19485;6493
1.19486;1.19871;1.19455;1.19808;16718
1.19808;1.19981;1.19730;1.19865;17746
1.19863;1.20250;1.19850;1.20211;21476
1.20214;1.20235;1.19920;1.20013;12076
1.20155;1.20227;1.20134;1.20151;3202
1.20151;1.20241;1.20073;1.20241;8016
1.20241;1.20701;1.20223;1.20699;20823
1.20700;1.20806;1.20558;1.20570;23349
1.20570;1.20586;1.20257;1.20443;28946
1.20442;1.20647;1.20414;1.20581;10600
1.20556;1.20657;1.20439;1.20525;8597
1.20525;1.20587;1.20413;1.20578;7035
1.20577;1.20600;1.20306;1.20378;16474
1.20377;1.20401;1.20103;1.20322;19239
1.20322;1.20323;1.20029;1.20267;20162
1.20268;1.20294;1.20007;1.20134;13279
1.20139;1.20152;1.20039;1.20072;8818
1.20073;1.20225;1.20071;1.20186;7471
1.20186;1.20455;1.20167;1.20427;17738
1.20429;1.20744;1.20408;1.20616;22620
1.20616;1.20885;1.20597;1.20740;25286
1.20741;1.20798;1.20604;1.20672;10740
1.20668;1.20792;1.20626;1.20717;8250
1.20717;1.20751;1.20675;1.20710;7715
1.20710;1.20739;1.20412;1.20450;16356
1.20447;1.20824;1.20405;1.20514;21681
1.20515;1.20553;1.20201;1.20467;27236
1.20466;1.20504;1.20277;1.20308;8632
1.20273;1.20518;1.20267;1.20441;7932
1.20440;1.20462;1.20115;1.20193;9111
1.20192;1.20223;1.19829;1.19893;16970
1.19893;1.20088;1.19680;1.19696;19726
1.19696;1.19817;1.19586;1.19768;21893
1.19769;1.19769;1.19549;1.19668;9334
1.19678;1.19729;1.19575;1.19666;9017
1.19667;1.19751;1.19637;1.19646;9896
1.19647;1.19705;1.19315;1.19382;23810
1.19382;1.19391;1.19151;1.19204;20171
1.19202;1.19331;1.19167;1.19205;23651
1.19207;1.19386;1.19160;1.19360;9016
1.19349;1.19448;1.19274;1.19447;10112
1.19445;1.19489;1.19266;1.19275;8862
1.19275;1.19544;1.19228;1.19382;24624
1.19381;1.20177;1.19311;1.19945;40020
1.19944;1.20065;1.19505;1.19597;30198
1.19597;1.19676;1.19401;1.19471;16310
1.19474;1.19624;1.19462;1.19589;11185
1.19589;1.19696;1.19407;1.19519;13969
1.19516;1.19516;1.19288;1.19475;20657
1.19474;1.20345;1.19359;1.20308;36474
1.20309;1.20584;1.20304;1.20371;30759
1.20373;1.20471;1.20270;1.20312;12500
1.20337;1.20661;1.20304;1.20448;15120
1.20448;1.20568;1.20396;1.20437;10643
1.20436;1.21363;1.20418;1.21248;33025
1.21249;1.21481;1.21116;1.21195;30875
1.21194;1.21552;1.21107;1.21340;39325
1.21341;1.22178;1.21325;1.21976;22551
1.21966;1.22112;1.21872;1.21977;16483
1.21978;1.22393;1.21918;1.22224;18888
1.22224;1.22689;1.22009;1.22597;25596
1.22597;1.22961;1.22509;1.22826;23852
1.22827;1.22927;1.22541;1.22710;20116
1.22712;1.22771;1.22629;1.22648;9865
1.22646;1.22745;1.22474;1.22649;12064
1.22650;1.22793;1.22550;1.22621;13387
1.22622;1.22830;1.22154;1.22327;34150
1.22331;1.22398;1.22010;1.22179;25200
1.22178;1.22469;1.21946;1.22431;29557
1.22432;1.22804;1.22426;1.22597;17398
1.22580;1.23226;1.22537;1.22900;18425
1.22901;1.22966;1.22369;1.22439;18986
1.22439;1.22508;1.22079;1.22361;31191
1.22360;1.22493;1.21958;1.22187;26198
1.22188;1.22525;1.22121;1.22514;33066
1.22514;1.22874;1.21766;1.21839;28194
1.21837;1.22038;1.21645;1.21925;20354
1.21924;1.22085;1.21730;1.22063;16886
1.22065;1.22174;1.21860;1.22140;23998
1.22141;1.22521;1.22119;1.22487;25674
1.22488;1.22644;1.22200;1.22279;35172
1.22280;1.22468;1.22195;1.22384;16887
1.22343;1.22533;1.22314;1.22430;15200
1.22430;1.22697;1.22398;1.22603;16240
1.22601;1.22949;1.22509;1.22813;27547
1.22812;1.22837;1.22388;1.22429;28446
1.22429;1.22568;1.22180;1.22319;30477
1.22319;1.22381;1.22145;1.22155;17411
1.22648;1.22655;1.22247;1.22281;16263
1.22282;1.22371;1.22158;1.22308;14102
1.22308;1.22554;1.22134;1.22491;22330
1.22492;1.22666;1.22330;1.22489;19234
1.22491;1.22600;1.22235;1.22429;27417
1.22429;1.22623;1.22388;1.22613;11254
1.22609;1.22750;1.22546;1.22658;11349
1.22657;1.22752;1.22503;1.22574;16346
1.22575;1.22707;1.22226;1.22373;28107
1.22373;1.22643;1.22335;1.22579;25147
1.22580;1.23059;1.22506;1.22787;32814
1.22786;1.22992;1.22752;1.22976;13362
1.22979;1.23147;1.22913;1.23065;13333
1.23064;1.23349;1.23005;1.23240;19894
1.23240;1.23556;1.23024;1.23365;34244
1.23366;1.23674;1.23290;1.23653;34779
1.23653;1.24017;1.23626;1.23910;36307
1.23910;1.24144;1.23895;1.24066;20633
1.24067;1.24102;1.23841;1.24098;16449
1.24099;1.24481;1.24051;1.24476;25104
1.24477;1.24588;1.23885;1.24313;43032
1.24313;1.24976;1.23968;1.24962;38369
1.24963;1.25376;1.24618;1.24919;52932
1.24918;1.25059;1.23634;1.23967;47419
1.23938;1.24327;1.23697;1.24296;21483
1.24296;1.24316;1.24115;1.24303;22425
1.24303;1.24930;1.24274;1.24551;40109
1.24550;1.24664;1.24208;1.24283;35760
1.24284;1.24472;1.24068;1.24386;47348
1.24386;1.24496;1.24055;1.24280;24069
1.24229;1.24318;1.23953;1.23961;18742
1.23962;1.24215;1.23847;1.24133;20967
1.24133;1.24284;1.23879;1.24116;34132
1.24116;1.24275;1.23587;1.23642;31208
1.23638;1.23737;1.23362;1.23710;36685
1.23711;1.23896;1.23687;1.23826;14729
1.23808;1.23877;1.23677;1.23848;14403
1.23847;1.23860;1.23597;1.23635;22604
1.23635;1.24073;1.23346;1.23972;34054
1.23980;1.24477;1.23941;1.24446;35066
1.24446;1.24534;1.23834;1.24046;40680
1.24049;1.24063;1.23836;1.24014;17291
1.24019;1.24241;1.23957;1.24139;17931
1.24141;1.24370;1.23985;1.24365;26173
1.24364;1.24621;1.24249;1.24509;38104
1.24520;1.24725;1.24389;1.24643;30139
1.24643;1.24743;1.24065;1.24144;40425
1.24144;1.24374;1.23865;1.24133;35344
1.24050;1.24284;1.24046;1.24186;14697
1.24186;1.24278;1.24137;1.24201;12026
1.24202;1.24492;1.23848;1.24457;35352
1.24457;1.24618;1.24241;1.24488;31135
1.24487;1.24977;1.24311;1.24778;41138
1.24778;1.25217;1.24770;1.25055;25761
1.25086;1.25150;1.24915;1.24989;16934
1.24989;1.25037;1.24883;1.24954;15409
1.24952;1.25178;1.24799;1.24863;29899
1.24862;1.24984;1.24376;1.24447;32528
1.24444;1.24775;1.24086;1.24687;48494
1.24688;1.24902;1.24481;1.24548;31132
1.24322;1.24579;1.24238;1.24535;19860
1.24535;1.24660;1.24435;1.24601;15819
1.24601;1.24744;1.24388;1.24603;27592
1.24603;1.24715;1.24355;1.24370;25848
1.24371;1.24372;1.23984;1.24282;36861
1.24280;1.24283;1.23622;1.23661;44942
1.23704;1.23879;1.23636;1.23749;28660
1.23748;1.23784;1.23505;1.23751;38187
1.23752;1.24342;1.23706;1.24024;43988
1.24023;1.24166;1.23216;1.23433;43821
1.23435;1.24035;1.23134;1.23906;52364
1.23905;1.24042;1.23694;1.23760;27765
1.23702;1.23927;1.23697;1.23884;17437
1.23884;1.23926;1.23780;1.23906;14972
1.23902;1.24056;1.23495;1.23502;31943
1.23503;1.23544;1.23331;1.23368;27647
1.23367;1.23447;1.22550;1.22693;46897
1.22694;1.22818;1.22453;1.22642;29431
1.22628;1.22798;1.22515;1.22714;19056
1.22714;1.22861;1.22541;1.22744;21291
1.22743;1.22945;1.22245;1.22302;32816
1.22303;1.22760;1.22116;1.22749;38793
1.22750;1.22943;1.22316;1.22498;54816
1.22497;1.22722;1.22415;1.22461;32209
1.22445;1.22634;1.22422;1.22516;17013
1.22515;1.22614;1.22397;1.22571;21320
1.22570;1.22867;1.22513;1.22643;30115
1.22641;1.22790;1.22267;1.22760;35650
1.22761;1.22761;1.22050;1.22137;51101
1.22136;1.22543;1.22093;1.22507;37388
1.22442;1.22798;1.22430;1.22712;13294
1.22713;1.22968;1.22696;1.22823;11673
1.22825;1.22954;1.22605;1.22632;25598
1.22631;1.22748;1.22345;1.22425;21768
1.22426;1.22820;1.22369;1.22747;31382
1.22746;1.22968;1.22744;1.22906;15759
1.22882;1.23069;1.22850;1.22931;11373
1.22932;1.23152;1.22839;1.23129;14070
1.23129;1.23374;1.23091;1.23130;30331
1.23133;1.23554;1.23116;1.23429;26656
1.23428;1.23705;1.23423;1.23524;33138
1.23525;1.23653;1.23442;1.23509;14678
1.23534;1.23618;1.23466;1.23542;11451
1.23540;1.23919;1.23537;1.23781;23473
1.23781;1.23854;1.23502;1.23526;23143
1.23525;1.23571;1.22754;1.23039;28837
1.23038;1.24200;1.23006;1.24172;55033
1.24173;1.24646;1.24158;1.24498;25787
1.24537;1.24728;1.24474;1.24605;17029
1.24606;1.24677;1.24516;1.24652;14158
1.24652;1.25098;1.24600;1.24867;32135
1.24867;1.24945;1.24606;1.24731;29361
1.24733;1.25052;1.24567;1.24710;37221
1.24711;1.25084;1.24700;1.25066;17645
1.25029;1.25144;1.24962;1.25129;9924
1.25130;1.25548;1.25067;1.25485;20541
1.25483;1.25483;1.25228;1.25270;27763
1.25269;1.25287;1.24492;1.24521;33425
1.24521;1.24595;1.24286;1.24401;35324
1.24401;1.24420;1.23930;1.24101;20105
1.24018;1.24345;1.24018;1.24336;11750
1.24336;1.24336;1.24038;1.24089;12560
1.24089;1.24206;1.23871;1.24103;24088
1.24103;1.24265;1.23698;1.23722;20287
1.23722;1.24152;1.23685;1.24125;18721
1.24125;1.24132;1.24040;1.24067;5462
1.24046;1.24117;1.23845;1.23939;12963
1.23939;1.23974;1.23789;1.23847;12941
1.23844;1.23915;1.23425;1.23432;31703
1.23432;1.23552;1.23193;1.23249;29505
1.23250;1.23613;1.23222;1.23439;34107
1.23437;1.23453;1.23296;1.23365;14475
1.23370;1.23442;1.23282;1.23372;12457
1.23373;1.23438;1.23161;1.23220;15761
1.23220;1.23391;1.23071;1.23328;25925
1.23330;1.23332;1.22994;1.23201;27899
1.23199;1.23352;1.23032;1.23263;35366
1.23264;1.23593;1.22806;1.22822;35295
1.22840;1.22851;1.22646;1.22780;15657
1.22780;1.22832;1.22710;1.22741;12284
1.22741;1.22952;1.22590;1.22930;27414
1.22930;1.23145;1.22641;1.23136;31292
1.23132;1.23516;1.23050;1.23358;41379
1.23359;1.23387;1.23190;1.23306;18488
1.23235;1.23371;1.23161;1.23252;11666
1.23249;1.23257;1.22951;1.23015;12143
1.23014;1.23204;1.22793;1.23075;22337
1.23069;1.23171;1.22876;1.22978;22886
1.22978;1.23180;1.22846;1.23057;27631
1.23057;1.23057;1.22880;1.22935;12666
1.22927;1.23044;1.22798;1.22980;12308
1.22981;1.23279;1.22976;1.23277;12315
1.23279;1.23493;1.23149;1.23427;24885
1.23428;1.23544;1.23037;1.23057;22789
1.23059;1.23169;1.22772;1.23073;33383
1.23072;1.23194;1.23015;1.23166;10647
1.23155;1.23364;1.23083;1.23352;12024
1.23354;1.23425;1.23209;1.23256;11422
1.23256;1.23460;1.23193;1.23300;23304
1.23301;1.23373;1.22854;1.22866;28902
1.22867;1.22983;1.22210;1.22469;46903
1.22469;1.22543;1.22253;1.22325;15655
1.22319;1.22381;1.22207;1.22291;13119
1.22293;1.22332;1.22147;1.22267;13206
1.22268;1.22411;1.21982;1.22196;27955
1.22198;1.22296;1.22019;1.22176;28184
1.22178;1.22279;1.21876;1.22081;36259
1.22080;1.22139;1.21921;1.21934;14333
1.21940;1.21986;1.21831;1.21911;12621
1.21911;1.21979;1.21857;1.21920;10608
1.21921;1.22125;1.21794;1.21811;24862
1.21811;1.21957;1.21623;1.21869;24884
1.21868;1.22216;1.21541;1.22115;43795
1.22117;1.22725;1.21861;1.22673;35133
1.22687;1.22800;1.22615;1.22738;11751
1.22739;1.22874;1.22693;1.22785;12317
1.22786;1.22815;1.22510;1.22755;26141
1.22754;1.23224;1.22740;1.23085;35189
1.23083;1.23323;1.22966;1.23117;38992
1.23118;1.23353;1.23117;1.23183;18346
1.23329;1.23639;1.22990;1.23294;19990
1.23295;1.23300;1.23118;1.23184;12827
1.23183;1.23338;1.22685;1.23215;33026
1.23215;1.23312;1.22835;1.23076;26597
1.23075;1.23483;1.23016;1.23336;35924
1.23336;1.23383;1.23214;1.23356;15086
1.23359;1.23624;1.23316;1.23552;12573
1.23553;1.23593;1.23426;1.23486;11823
1.23486;1.23551;1.23276;1.23435;24053
1.23437;1.24137;1.23339;1.24066;33378
1.24068;1.24197;1.23858;1.23928;35285
1.23928;1.24111;1.23917;1.24046;15201
1.24066;1.24283;1.24057;1.24134;21984
1.24135;1.24223;1.24100;1.24181;14599
1.24181;1.24333;1.24035;1.24229;29283
1.24228;1.24450;1.23974;1.24142;29953
1.24143;1.24219;1.23844;1.24000;37218
1.24000;1.24152;1.23962;1.24105;15828
1.24104;1.24150;1.23959;1.24000;11300
1.23999;1.24095;1.23955;1.24036;11171
1.24035;1.24141;1.23775;1.23822;25506
1.23821;1.24455;1.23681;1.24022;37946
1.24022;1.24044;1.23038;1.23181;39081
1.23180;1.23192;1.22975;1.23112;18565
